Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
2007,December,12/01/2007,43000000,"Transportation, Warehousing and Utilitie",N,29100
2007,December,12/01/2007,0,Total Nonfarm,N,723400
2006,January,01/01/2006,6000000,Goods Producing,N,115700
2006,January,01/01/2006,32000000,Nondurable Goods,N,21300
2006,January,01/01/2006,65000000,Educational and Health Services,N,91000
2006,January,01/01/2006,42000000,Retail Trade,N,70300
2006,January,01/01/2006,65620000,Health Care and Social Assistance,N,78500
2006,January,01/01/2006,60560000,Administrative and Support and Waste Ser,N,36200
2006,January,01/01/2006,50000000,Information,N,16500
2006,January,01/01/2006,70000000,Leisure and Hospitality,N,50600
2006,January,01/01/2006,70710000,"Arts, Entertainment, and Recreation",N,8000
2006,January,01/01/2006,80000000,Other Services,N,23000
2006,January,01/01/2006,11000000,Total Farm,N,700
2006,January,01/01/2006,90930000,Local Government,N,74900
2006,January,01/01/2006,90910000,Federal Government,N,10800
2006,January,01/01/2006,55000000,Financial Activities,N,32300
2006,January,01/01/2006,15000000,"Natural Resources, Mining and Constructi",N,41800
2006,January,01/01/2006,7000000,Service Providing,N,580300
2006,January,01/01/2006,31000000,Durable Goods,N,52600
2006,January,01/01/2006,55530000,Real Estate and Rental and Leasing,N,11200
2006,January,01/01/2006,60000000,Professional and Business Services,N,101500
2006,January,01/01/2006,40000000,"Trade, Transportation and Utilities",N,135400
2006,January,01/01/2006,1000000,Total Wage and Salary,N,696700
2006,January,01/01/2006,60540000,"Professional, Scientific and Technical S",N,49800
2006,January,01/01/2006,65610000,Educational Services,N,12500
2006,January,01/01/2006,90000000,Government,N,130000
2006,January,01/01/2006,70720000,Accommodation and Food Service,N,42600
2006,January,01/01/2006,30000000,Manufacturing,N,73900
2006,January,01/01/2006,41000000,Wholesale Trade,N,39200
2006,January,01/01/2006,55520000,Finance and Insurance,N,21100
2006,January,01/01/2006,43000000,"Transportation, Warehousing and Utilitie",N,25900
2006,January,01/01/2006,60550000,Management of Companies and Enterprises,N,15500
2006,January,01/01/2006,90920000,State Government,N,44300
2006,January,01/01/2006,0,Total Nonfarm,N,696000
2006,February,02/01/2006,50000000,Information,N,16700
2006,February,02/01/2006,60560000,Administrative and Support and Waste Ser,N,36600
2006,February,02/01/2006,65620000,Health Care and Social Assistance,N,78700
2006,February,02/01/2006,65000000,Educational and Health Services,N,92500
2006,February,02/01/2006,42000000,Retail Trade,N,69000
2006,February,02/01/2006,32000000,Nondurable Goods,N,21300
2006,February,02/01/2006,6000000,Goods Producing,N,116900
2006,February,02/01/2006,70710000,"Arts, Entertainment, and Recreation",N,8100
2006,February,02/01/2006,70000000,Leisure and Hospitality,N,51500
2006,February,02/01/2006,80000000,Other Services,N,23400
2006,February,02/01/2006,55000000,Financial Activities,N,32200
2006,February,02/01/2006,11000000,Total Farm,N,700
2006,February,02/01/2006,90930000,Local Government,N,75900
2006,February,02/01/2006,90910000,Federal Government,N,10800
2006,February,02/01/2006,15000000,"Natural Resources, Mining and Constructi",N,42800
2006,February,02/01/2006,7000000,Service Providing,N,585900
2006,February,02/01/2006,60540000,"Professional, Scientific and Technical S",N,50600
2006,February,02/01/2006,65610000,Educational Services,N,13800
2006,February,02/01/2006,70720000,Accommodation and Food Service,N,43400
2006,February,02/01/2006,90000000,Government,N,132000
2006,February,02/01/2006,1000000,Total Wage and Salary,N,703500
2006,February,02/01/2006,40000000,"Trade, Transportation and Utilities",N,134900
2006,February,02/01/2006,31000000,Durable Goods,N,52800
2006,February,02/01/2006,55530000,Real Estate and Rental and Leasing,N,11200
2006,February,02/01/2006,60000000,Professional and Business Services,N,102700
2006,February,02/01/2006,90920000,State Government,N,45300
2006,February,02/01/2006,55520000,Finance and Insurance,N,21000
2006,February,02/01/2006,43000000,"Transportation, Warehousing and Utilitie",N,26600
2006,February,02/01/2006,60550000,Management of Companies and Enterprises,N,15500
2006,February,02/01/2006,30000000,Manufacturing,N,74100
2006,February,02/01/2006,41000000,Wholesale Trade,N,39300
2006,February,02/01/2006,0,Total Nonfarm,N,702800
2006,March,03/01/2006,50000000,Information,N,16800
2006,March,03/01/2006,60560000,Administrative and Support and Waste Ser,N,37400
2006,March,03/01/2006,65620000,Health Care and Social Assistance,N,79400
2006,March,03/01/2006,65000000,Educational and Health Services,N,92500
2006,March,03/01/2006,42000000,Retail Trade,N,69000
2006,March,03/01/2006,32000000,Nondurable Goods,N,21400
2006,March,03/01/2006,6000000,Goods Producing,N,116400
2006,March,03/01/2006,70710000,"Arts, Entertainment, and Recreation",N,8300
2006,March,03/01/2006,70000000,Leisure and Hospitality,N,52100
2006,March,03/01/2006,80000000,Other Services,N,23400
2006,March,03/01/2006,55000000,Financial Activities,N,32400
2006,March,03/01/2006,11000000,Total Farm,N,700
2006,March,03/01/2006,90930000,Local Government,N,77800
2006,March,03/01/2006,90910000,Federal Government,N,10900
2006,March,03/01/2006,15000000,"Natural Resources, Mining and Constructi",N,41900
2006,March,03/01/2006,7000000,Service Providing,N,590300
2006,March,03/01/2006,60540000,"Professional, Scientific and Technical S",N,50800
2006,March,03/01/2006,65610000,Educational Services,N,13100
2006,March,03/01/2006,70720000,Accommodation and Food Service,N,43800
2006,March,03/01/2006,90000000,Government,N,134400
2006,March,03/01/2006,40000000,"Trade, Transportation and Utilities",N,135000
2006,March,03/01/2006,31000000,Durable Goods,N,53100
2006,March,03/01/2006,55530000,Real Estate and Rental and Leasing,N,11300
2006,March,03/01/2006,60000000,Professional and Business Services,N,103700
2006,March,03/01/2006,1000000,Total Wage and Salary,N,707400
2006,March,03/01/2006,90920000,State Government,N,45700
2006,March,03/01/2006,55520000,Finance and Insurance,N,21100
2006,March,03/01/2006,43000000,"Transportation, Warehousing and Utilitie",N,26700
2006,March,03/01/2006,60550000,Management of Companies and Enterprises,N,15500
2006,March,03/01/2006,30000000,Manufacturing,N,74500
2006,March,03/01/2006,41000000,Wholesale Trade,N,39300
2006,March,03/01/2006,0,Total Nonfarm,N,706700
2006,April,04/01/2006,65000000,Educational and Health Services,N,93200
2006,April,04/01/2006,42000000,Retail Trade,N,68000
2006,April,04/01/2006,32000000,Nondurable Goods,N,21400
2006,April,04/01/2006,50000000,Information,N,16900
2006,April,04/01/2006,60560000,Administrative and Support and Waste Ser,N,36900
2006,April,04/01/2006,65620000,Health Care and Social Assistance,N,79600
2006,April,04/01/2006,6000000,Goods Producing,N,115700
2006,April,04/01/2006,70710000,"Arts, Entertainment, and Recreation",N,8700
2006,April,04/01/2006,70000000,Leisure and Hospitality,N,52800
2006,April,04/01/2006,80000000,Other Services,N,23700
2006,April,04/01/2006,55000000,Financial Activities,N,32700
2006,April,04/01/2006,11000000,Total Farm,N,700
2006,April,04/01/2006,90930000,Local Government,N,76700
2006,April,04/01/2006,90910000,Federal Government,N,10700
2006,April,04/01/2006,15000000,"Natural Resources, Mining and Constructi",N,41300
2006,April,04/01/2006,7000000,Service Providing,N,590000
2006,April,04/01/2006,60540000,"Professional, Scientific and Technical S",N,51200
2006,April,04/01/2006,65610000,Educational Services,N,13600
2006,April,04/01/2006,70720000,Accommodation and Food Service,N,44100
2006,April,04/01/2006,90000000,Government,N,132400
2006,April,04/01/2006,40000000,"Trade, Transportation and Utilities",N,134800
2006,April,04/01/2006,31000000,Durable Goods,N,53000
2006,April,04/01/2006,55530000,Real Estate and Rental and Leasing,N,11300
2006,April,04/01/2006,60000000,Professional and Business Services,N,103500
2006,April,04/01/2006,1000000,Total Wage and Salary,N,706400
2006,April,04/01/2006,90920000,State Government,N,45000
2006,April,04/01/2006,55520000,Finance and Insurance,N,21400
2006,April,04/01/2006,43000000,"Transportation, Warehousing and Utilitie",N,27300
2006,April,04/01/2006,60550000,Management of Companies and Enterprises,N,15400
2006,April,04/01/2006,30000000,Manufacturing,N,74400
2006,April,04/01/2006,41000000,Wholesale Trade,N,39500
2006,April,04/01/2006,0,Total Nonfarm,N,705700
2006,May,05/01/2006,65000000,Educational and Health Services,N,93600
2006,May,05/01/2006,42000000,Retail Trade,N,68300
2006,May,05/01/2006,32000000,Nondurable Goods,N,21300
2006,May,05/01/2006,50000000,Information,N,16800
2006,May,05/01/2006,60560000,Administrative and Support and Waste Ser,N,38100
2006,May,05/01/2006,65620000,Health Care and Social Assistance,N,80000
2006,May,05/01/2006,6000000,Goods Producing,N,118500
2006,May,05/01/2006,70710000,"Arts, Entertainment, and Recreation",N,8500
2006,May,05/01/2006,70000000,Leisure and Hospitality,N,53300
2006,May,05/01/2006,80000000,Other Services,N,24100
2006,May,05/01/2006,55000000,Financial Activities,N,32600
2006,May,05/01/2006,11000000,Total Farm,N,800
2006,May,05/01/2006,90930000,Local Government,N,76700
2006,May,05/01/2006,90910000,Federal Government,N,10700
2006,May,05/01/2006,15000000,"Natural Resources, Mining and Constructi",N,44100
2006,May,05/01/2006,7000000,Service Providing,N,592900
2006,May,05/01/2006,60540000,"Professional, Scientific and Technical S",N,50500
2006,May,05/01/2006,65610000,Educational Services,N,13600
2006,May,05/01/2006,70720000,Accommodation and Food Service,N,44800
2006,May,05/01/2006,90000000,Government,N,132700
2006,May,05/01/2006,40000000,"Trade, Transportation and Utilities",N,135700
2006,May,05/01/2006,31000000,Durable Goods,N,53100
2006,May,05/01/2006,55530000,Real Estate and Rental and Leasing,N,11100
2006,May,05/01/2006,60000000,Professional and Business Services,N,104100
2006,May,05/01/2006,1000000,Total Wage and Salary,N,712200
2006,May,05/01/2006,90920000,State Government,N,45300
2006,May,05/01/2006,55520000,Finance and Insurance,N,21500
2006,May,05/01/2006,43000000,"Transportation, Warehousing and Utilitie",N,27600
2006,May,05/01/2006,60550000,Management of Companies and Enterprises,N,15500
2006,May,05/01/2006,30000000,Manufacturing,N,74400
2006,May,05/01/2006,41000000,Wholesale Trade,N,39800
2006,May,05/01/2006,0,Total Nonfarm,N,711400
2006,June,06/01/2006,0,Total Nonfarm,N,715000
2006,June,06/01/2006,65000000,Educational and Health Services,N,92700
2006,June,06/01/2006,42000000,Retail Trade,N,68600
2006,June,06/01/2006,32000000,Nondurable Goods,N,21500
2006,June,06/01/2006,50000000,Information,N,16900
2006,June,06/01/2006,60560000,Administrative and Support and Waste Ser,N,38900
2006,June,06/01/2006,65620000,Health Care and Social Assistance,N,80000
2006,June,06/01/2006,6000000,Goods Producing,N,120500
2006,June,06/01/2006,70710000,"Arts, Entertainment, and Recreation",N,9000
2006,June,06/01/2006,70000000,Leisure and Hospitality,N,54000
2006,June,06/01/2006,80000000,Other Services,N,24500
2006,June,06/01/2006,55000000,Financial Activities,N,32400
2006,June,06/01/2006,11000000,Total Farm,N,900
2006,June,06/01/2006,90930000,Local Government,N,77700
2006,June,06/01/2006,90910000,Federal Government,N,10800
2006,June,06/01/2006,15000000,"Natural Resources, Mining and Constructi",N,45400
2006,June,06/01/2006,7000000,Service Providing,N,594500
2006,June,06/01/2006,60540000,"Professional, Scientific and Technical S",N,51100
2006,June,06/01/2006,65610000,Educational Services,N,12700
2006,June,06/01/2006,70720000,Accommodation and Food Service,N,45000
2006,June,06/01/2006,90000000,Government,N,132200
2006,June,06/01/2006,40000000,"Trade, Transportation and Utilities",N,136300
2006,June,06/01/2006,31000000,Durable Goods,N,53600
2006,June,06/01/2006,55530000,Real Estate and Rental and Leasing,N,11100
2006,June,06/01/2006,60000000,Professional and Business Services,N,105500
2006,June,06/01/2006,1000000,Total Wage and Salary,N,715900
2006,June,06/01/2006,90920000,State Government,N,43700
2006,June,06/01/2006,55520000,Finance and Insurance,N,21300
2006,June,06/01/2006,43000000,"Transportation, Warehousing and Utilitie",N,27700
2006,June,06/01/2006,60550000,Management of Companies and Enterprises,N,15500
2006,June,06/01/2006,30000000,Manufacturing,N,75100
2006,June,06/01/2006,41000000,Wholesale Trade,N,40000
2006,July,07/01/2006,31000000,Durable Goods,N,53000
2006,July,07/01/2006,65000000,Educational and Health Services,N,92000
2006,July,07/01/2006,42000000,Retail Trade,N,69000
2006,July,07/01/2006,32000000,Nondurable Goods,N,21100
2006,July,07/01/2006,50000000,Information,N,16700
2006,July,07/01/2006,60560000,Administrative and Support and Waste Ser,N,39200
2006,July,07/01/2006,65620000,Health Care and Social Assistance,N,79900
2006,July,07/01/2006,6000000,Goods Producing,N,119900
2006,July,07/01/2006,70710000,"Arts, Entertainment, and Recreation",N,8900
2006,July,07/01/2006,70000000,Leisure and Hospitality,N,53500
2006,July,07/01/2006,80000000,Other Services,N,24200
2006,July,07/01/2006,55000000,Financial Activities,N,31500
2006,July,07/01/2006,11000000,Total Farm,N,800
2006,July,07/01/2006,90930000,Local Government,N,80000
2006,July,07/01/2006,90910000,Federal Government,N,10700
2006,July,07/01/2006,15000000,"Natural Resources, Mining and Constructi",N,45800
2006,July,07/01/2006,7000000,Service Providing,N,595100
2006,July,07/01/2006,60540000,"Professional, Scientific and Technical S",N,51000
2006,July,07/01/2006,65610000,Educational Services,N,12100
2006,July,07/01/2006,70720000,Accommodation and Food Service,N,44600
2006,July,07/01/2006,90000000,Government,N,135000
2006,July,07/01/2006,40000000,"Trade, Transportation and Utilities",N,136500
2006,July,07/01/2006,55530000,Real Estate and Rental and Leasing,N,10700
2006,July,07/01/2006,60000000,Professional and Business Services,N,105700
2006,July,07/01/2006,1000000,Total Wage and Salary,N,715800
2006,July,07/01/2006,90920000,State Government,N,44300
2006,July,07/01/2006,55520000,Finance and Insurance,N,20800
2006,July,07/01/2006,43000000,"Transportation, Warehousing and Utilitie",N,27600
2006,July,07/01/2006,60550000,Management of Companies and Enterprises,N,15500
2006,July,07/01/2006,30000000,Manufacturing,N,74100
2006,July,07/01/2006,41000000,Wholesale Trade,N,39900
2006,July,07/01/2006,0,Total Nonfarm,N,715000
2006,August,08/01/2006,65000000,Educational and Health Services,N,92300
2006,August,08/01/2006,42000000,Retail Trade,N,68900
2006,August,08/01/2006,32000000,Nondurable Goods,N,21100
2006,August,08/01/2006,50000000,Information,N,16900
2006,August,08/01/2006,60560000,Administrative and Support and Waste Ser,N,39500
2006,August,08/01/2006,65620000,Health Care and Social Assistance,N,80400
2006,August,08/01/2006,6000000,Goods Producing,N,121000
2006,August,08/01/2006,70710000,"Arts, Entertainment, and Recreation",N,9300
2006,August,08/01/2006,70000000,Leisure and Hospitality,N,54100
2006,August,08/01/2006,80000000,Other Services,N,24000
2006,August,08/01/2006,55000000,Financial Activities,N,31100
2006,August,08/01/2006,11000000,Total Farm,N,800
2006,August,08/01/2006,90930000,Local Government,N,77700
